2016;11;16;13;4,479438782;22,49409863;1,3
2016;11;16;14;4,319263263;22,67331807;1,4
2016;11;16;15;4,226905295;22,78876104;2,1
2016;11;16;16;4,101320267;21,76150959;1,6
2016;11;16;17;4,206789599;20,9818165;1,7
2016;11;16;18;4,554115404;21,78847029;1,5
2016;11;16;19;4,853284836;22,91484964;1,4
2016;11;16;20;5,404146755;20,20195926;2,1
2016;11;16;21;5,970775174;17,21790689;1,9
2016;11;16;22;5,979095459;16,60373244;2,6
2016;11;16;23;6,260903522;18,12948594;3
2016;11;17;0;6,903302895;15,82564531;2,8
2016;11;17;1;7,257399413;14,18272922;3,9
2016;11;17;2;7,478752136;14,24030946;4,2
2016;11;17;3;7,406710206;15,16430531;4,1
2016;11;17;4;6,020938405;18,15177273;3,7
2016;11;17;5;4,966361325;21,82312341;3,8
2016;11;17;6;5,022721782;20,22591248;3,6
2016;11;17;7;5,696543808;17,9790297;3,6
2016;11;17;8;5,948406491;19,41236582;3,5
2016;11;17;9;6,355494342;19,79168795;3,2
2016;11;17;10;6,61288158;19,16758746;4,2
2016;11;17;11;7,309107848;18,31073361;3,7
2016;11;17;12;7,644975373;17,48747889;2,8
2016;11;17;13;7,900406289;17,67791176;2,8
2016;11;17;14;8,100484443;18,58106095;2,6
2016;11;17;15;7,851530075;19,88794272;1,9
2016;11;17;16;7,540738565;23,07007487;2
2016;11;17;17;6,345267208;19,86428053;1,8
2016;11;17;18;6,156084425;18,65915386;1,4
2016;11;17;19;6,169230791;19,58531209;0,7
2016;11;17;20;4,413204185;19,19488917;2
2016;11;17;21;4,175020218;18,9881825;1,9
2016;11;17;22;5,250957614;19,18778351;1,3
2016;11;17;23;6,164103855;17,86165669;0,8
2016;11;18;0;5,795942336;16,93520289;1,6
2016;11;18;1;5,930213968;17,2522047;1,5
2016;11;18;2;5,498488566;19,60187013;2
2016;11;18;3;5,274649415;17,53040489;1,4
2016;11;18;4;4,97719475;17,88363806;1,6
2016;11;18;5;5,470726654;18,46239861;2,1
2016;11;18;6;5,806584663;19,53812847;1,9
2016;11;18;7;6,677652931;18,8134576;2,2
2016;11;18;8;7,576993679;17,86569203;1,2
2016;11;18;9;8,45744844;16,85974181;2,4
2016;11;18;10;8,793287377;18,06745583;2,4
2016;11;18;11;9,304006985;18,686479;1,4
2016;11;18;12;9,326620102;18,91956601;1
2016;11;18;13;9,326620102;18,93325904;1,1
2016;11;18;14;9,326620102;18,39879122;1,3
2016;11;18;15;8,861148946;17,86515353;0,8
2016;11;18;16;8,225376129;17,65944506;1,2
2016;11;18;17;7,822492192;18,54960556;1,7
2016;11;18;18;7,467262449;18,64181261;2
2016;11;18;19;7,29963319;18,17506309;2,2
2016;11;18;20;7,301290152;18,00692806;4,1
2016;11;18;21;6,864893511;17,6128514;4,4
2016;11;18;22;6,751354218;17,08534127;3,3
2016;11;18;23;6,5038205;17,74875415;2,8
2016;11;19;0;5,83884007;16,36921383;4
2016;11;19;1;6,003662109;15,85429285;4,2
2016;11;19;2;6,003662109;16,09458914;3,9
2016;11;19;3;6,259748006;16,19321953;3,9
2016;11;19;4;6,675028458;16,81335651;3
2016;11;19;5;6,377508163;17,63571669;3,5
2016;11;19;6;6,310972704;16,91503266;2,9
2016;11;19;7;6,003662109;16,84641538;3,1
2016;11;19;8;6,198963753;17,92500059;3,9
2016;11;19;9;6,639203514;17,87786335;4,1
2016;11;19;10;7,142435249;17,90573702;4,3
2016;11;19;11;7,851530075;18,19322417;3,7
2016;11;19;12;8,07743808;17,35106251;5,2
2016;11;19;13;8,104914519;17,43409404;3,8
2016;11;19;14;7,867922901;18,96658529;3,7
2016;11;19;15;7,14279483;18,93777099;2
2016;11;19;16;6,643350197;19,79580159;2
2016;11;19;17;6,494853663;18,57385778;1,7
2016;11;19;18;5,322317164;18,43473531;1,8
2016;11;19;19;4,894650002;20,07468926;1
2016;11;19;20;5,605115063;20,73649471;1,1
2016;11;19;21;4,336632431;22,22492055;0
2016;11;19;22;4,175020218;21,18256303;0
2016;11;19;23;4,68990512;19,51260908;0
2016;11;23;0;9,154539654;15,65228156;1,1
2016;11;23;1;8,971542358;15,42177194;1
2016;11;23;2;8,971542358;14,81333062;1,1
2016;11;23;3;8,821506186;14,32939981;1,9
2016;11;23;4;8,511582458;14,90846839;1,4
2016;11;23;5;8,368505478;14,5797237;1,5
2016;11;23;6;8,300505519;15,9773985;1,7
2016;11;23;7;8,245517731;16,59934248;1,7
2016;11;23;8;8,245517731;17,31308235;1,8
2016;11;23;9;8,245517731;16,17598706;1,1
2016;11;23;10;8,132989425;16,39754045;2,3
2016;11;23;11;8,245517731;15,17695159;2,5
2016;11;23;12;8,245517731;12,3102609;3,4
2016;11;23;13;8,355735693;12,2887719;3,5
2016;11;23;14;8,392309211;12,62659282;3,1
2016;11;23;15;8,245517731;14,04363461;3,4
2016;11;23;16;8,245517731;14,13235528;2,6
2016;11;23;17;8,245517731;14,49289454;2,8
2016;11;23;18;8,245517731;15,35956245;2,5
2016;11;23;19;8,245517731;15,86276591;3,1
2016;11;23;20;7,942413651;15,8845939;2,9
2016;11;23;21;7,875562668;14,21207559;3,1
2016;11;23;22;7,875562668;13,24503673;3,3
2016;11;23;23;7,875562668;12,90258718;3,9
2016;11;24;0;7,875562668;14,64639641;6,6
2016;11;24;1;5,239094078;17,7273589;9,6
2016;11;24;2;3,260547638;20,04335957;8
2016;11;24;3;3,260547638;18,97770471;6,7
2016;11;24;4;3,058454058;19,7087411;5,2
2016;11;24;5;2,293997038;19,84270739;5,8
2016;11;24;6;1,877145382;21,77219824;6
2016;11;24;7;1,578414516;25,17476492;4,9
2016;11;24;8;1,215381622;23,5884893;2,7
2016;11;24;9;1,286565534;20,41120653;4
2016;11;24;10;2,174749319;17,36250971;4,2
2016;11;24;11;3,30364662;17,09819152;4,1
2016;11;24;12;3,645441235;21,56147255;3,2
2016;11;24;13;3,23377595;23,35790949;2,7
2016;11;24;14;2,670136465;21,91934291;2,7
2016;11;24;15;2,017100265;22,73184108;3
2016;11;24;16;1,355185226;25,18451057;3
2016;11;24;17;1,215381622;24,50158473;2,8
2016;11;24;18;0,945029724;23,39864386;2,3
2016;11;24;19;0,298111072;25,54853074;1,8
2016;11;24;20;-0,599926245;25,85016085;1,8
2016;11;24;21;-0,957765904;25,75459836;3,6
2016;11;24;22;-1,118563955;23,15510273;1,8
2016;11;24;23;-0,536365949;22,53174208;3,9
2016;11;28;12;1,328385833;22,88069588;5,1
2016;11;28;13;1,799571991;22,4684033;4,5
2016;11;28;14;1,624784674;23,97001819;4,5
2016;11;28;15;1,430608749;25,31731029;5,6
2016;11;28;16;1,129237531;23,85670064;6,9
2016;11;28;17;1,080194645;23,03812868;6,1
2016;11;28;18;1,672244211;21,79587052;5
2016;11;28;19;1,799571991;21,21373694;6,4
2016;11;28;20;2,055159929;21,76696746;5,4
2016;11;28;21;2,169527054;21,55073874;5,7
2016;11;28;22;2,239652345;21,07469385;5,2
2016;11;28;23;2,539482117;21,7077647;4,4
2016;11;29;0;2,024419659;20,43002567;4,3
2016;11;29;1;1,017365595;20,33955257;4,4
2016;11;29;2;0,137699794;20,67419718;3,5
2016;11;29;3;0,102818319;22,02564;3,2
2016;11;29;4;-0,513250325;23,18466917;1,5
2016;11;29;5;-0,756389618;23,07656639;1,5
2016;11;29;6;-0,618009423;22,56762496;2,6
2016;11;29;7;-0,353908889;23,81230105;1,4
2016;11;29;8;0,899992573;25,62526234;2,8
2016;11;29;9;2,454558458;23,39407433;2,2
2016;11;29;10;3,180457624;21,18248427;0,7
2016;11;29;11;3,260547638;21,47427845;3,4
2016;11;29;12;2,727204507;23,86251691;2
2016;11;29;13;2,039298844;24,48746204;1,8
2016;11;29;14;1,367353649;24,67033191;2,5
2016;11;29;15;0,507196719;24,85171014;2,7
2016;11;29;16;0,339590073;25,92926945;2,5
2016;11;29;17;0,339590073;25,61710961;4,1
2016;11;29;18;0,48584153;23,02707872;4,7
2016;11;29;19;0,709545135;22,40228487;4,8
2016;11;29;20;0,901005184;23,60783391;4,2
2016;11;29;21;1,268055255;23,89100028;4,7
2016;11;29;22;1,647156658;22,0594078;5,1
2016;11;29;23;2,148844358;19,26867999;2,8
2016;11;30;0;2,481187373;18,55317722;3,6
2016;11;30;1;2,402018531;18,62260594;4,4
2016;11;30;2;1,218158971;21,37988681;4,2
2016;11;30;3;0,325852233;22,84287122;3,4
2016;11;30;4;-0,107656496;24,14015539;2,9
2016;11;30;5;-0,667526004;24,43067536;3,7
2016;11;30;6;-0,519687432;22,89742954;5
2016;11;30;7;0,272451348;21,82923693;4,6
2016;11;30;8;0,135959201;24,95959345;4,7
2016;11;30;9;-0,266048861;26,58310645;3,6
2016;11;30;10;0,100246139;23,18334954;4,3
2016;11;30;11;1,328263859;21,06818231;5,5
2016;11;30;12;2,26355869;22,32958982;4,3
2016;11;30;14;1,84415692;23,47256671;3,5
2016;11;30;15;0,938649092;25,10344048;4,8
2016;11;30;16;-0,239995464;26,37274605;4,4
2016;11;30;17;-0,847580017;26,37355902;4,8
2016;11;30;18;-1,033144231;25,5802334;5,6
2016;11;30;19;-0,888049129;26,07415105;4,8
2016;11;30;20;-1,1262828;26,61757282;4,6
2016;11;30;21;-1,741564562;24,81519345;4
2016;11;30;22;-2,216373444;24,95026659;3,8
2016;11;30;23;-2,677063524;23,46481413;4,9
2016;12;1;0;-3,285741245;24,68841309;4
2016;12;1;1;-3,041509359;25,98227565;3,4
2016;12;1;2;-2,780065744;25,03155342;3,5
2016;12;1;3;-2,638071208;24,80622766;4,6
2016;12;1;4;-3,539035043;25,64457092;4
2016;12;1;5;-3,377385151;26,26017239;3,6
2016;12;1;6;-3,46861124;28,04281733;2,3
2016;12;1;7;-4,581368227;28,5976608;2
2016;12;1;8;-5,626312592;27,94943813;3,5
2016;12;1;9;-5,669463424;27,30909643;3,1
2016;12;1;10;-4,63443743;28,13855061;1,5
2016;12;1;11;-3,305259845;24,90143367;3,2
2016;12;1;12;-2,177364858;25,32246114;3,1
2016;12;1;13;-1,610314404;27,30393534;1,4
2016;12;1;14;-1,827421188;28,3355428;2,9
2016;12;1;15;-2,208853234;28,57466708;1,8
2016;12;1;16;-3,156612982;28,1722045;1,1
2016;12;1;17;-3,133952883;27,51178122;1,9
2016;12;1;18;-3,417186318;27,2745948;2,4
2016;12;1;19;-4,331756205;25,47265785;2
2016;12;1;20;-3,984316775;23,29900672;2,8
2016;12;1;21;-3,28843437;23,92547781;3,3
2016;12;1;22;-3,285877228;25,29262476;3,3
2016;12;1;23;-3,066270686;24,36098931;3,2
2016;12;3;10;-2,128199448;25,15957298;1,1
2016;12;3;11;-1,747769095;24,48151368;2,1
2016;12;3;12;-1,326258956;24,8605338;1
2016;12;3;13;-1,625675042;26,38659772;1,2
2016;12;3;14;-2,616975372;27,89751985;1,4
2016;12;3;15;-3,874567681;27,71535755;1,2
2016;12;3;16;-5,085555766;26,07869353;1,4
2016;12;3;17;-6,136224267;29,24354114;0,6
2016;12;3;18;-6,844399796;31,66182685;0
2016;12;3;19;-7,398681951;31,96585059;0
2016;12;3;20;-7,71801281;32,33425765;0
2016;12;3;21;-8,098568027;30,90924599;0
2016;12;3;22;-8,534008601;31,9626241;0,7
2016;12;3;23;-8,386627606;30,68803983;0
2016;12;4;0;-6,794114919;27,80735007;0
2016;12;4;1;-5,717809469;27,16216495;0,6
2016;12;4;2;-4,765415089;26,74971195;0
2016;12;4;3;-4,304227379;25,94295023;0
2016;12;4;4;-3,785434602;25,79244486;1
2016;12;4;5;-3,839771315;23,78316465;0,7
2016;12;4;6;-4,326284514;24,76995853;1,3
2016;12;4;7;-4,22611576;23,64139312;1,2
2016;12;4;8;-4,48590162;25,05434663;0,8
2016;12;4;9;-3,626106223;26,96103292;1,9
2016;12;4;10;-3,012961458;24,86189492;2,6
2016;12;4;11;-2,338999118;25,70256285;3,1
2016;12;4;12;-1,88826211;25,24016141;2,4
2016;12;4;13;-1,304245401;24,97399196;3,2
2016;12;4;14;-1,259946452;24,7262695;4,2
2016;12;4;15;-1,881980889;21,93941158;5,3
2016;12;4;16;-1,890592575;20,95253632;6,5
2016;12;4;17;-1,771903485;21,47596889;3,6
2016;12;4;18;-0,946293151;21,70254735;5,8
2016;12;4;19;-0,078955176;21,59334193;6,6
2016;12;4;20;-0,070497513;20,82422015;6
2016;12;4;21;0,120968552;20,68806313;6,1
2016;12;4;22;0,605334942;20,02546299;4,9
2016;12;4;23;1,091645026;19,44709337;5,6
2016;12;5;0;1,218432266;19,71903129;6,7
2016;12;5;1;0,812063433;20,34647915;6,3
2016;12;5;2;0,658273697;20,83644014;7
2016;12;5;3;0,658273697;18,8679947;6,2
2016;12;5;4;1,131339387;19,03154313;5,6
2016;12;5;5;1,923546483;18,5713693;5,6
2016;12;5;6;2,223160889;19,21802083;5,3
2016;12;5;7;2,693207619;20,04599113;4,9
2016;12;5;8;2,840925217;21,72301079;5,5
2016;12;5;9;3,305006347;20,27760832;5,3
2016;12;5;10;4,020649485;19,19934588;5,9
2016;12;5;11;4,062787043;18,62208527;4,5
2016;12;6;12;-1,621356191;25,32885707;1
2016;12;6;13;-1,524375916;25,6318669;1,5
2016;12;6;14;-2,366409455;26,70892915;0,6
2016;12;6;15;-3,500133906;28,18175996;0,7
2016;12;6;16;-4,350163588;29,65131767;1,3
2016;12;6;17;-5,042240467;30,57721436;0,6
2016;12;6;18;-5,464775774;33,76822223;0,5
2016;12;6;19;-5,665804342;32,04136706;1,7
2016;12;6;20;-5,897916794;32,32705072;2,5
2016;12;6;21;-6,24140027;32,90212502;1,5
2016;12;6;22;-6,260471344;28,41344746;1,7
2016;12;6;23;-6,260471344;27,41339649;1,5
2016;12;7;0;-6,159604942;28,16483037;1,9
2016;12;7;1;-4,889041216;30,46119358;1,7
2016;12;7;2;-3,759847141;28,30411041;2,4
2016;12;7;3;-3,788350293;26,91741267;3
2016;12;7;4;-4,073243141;25,71391948;4,3
2016;12;7;5;-3,742038056;23,99836502;2,4
2016;12;7;6;-2,815710324;24,32289311;2,9
2016;12;7;7;-2,378612691;24,11571698;3,2
2016;12;7;8;-1,569758987;22,82343679;2,9
2016;12;7;9;-0,959584187;20,21142857;3,1
2016;12;7;10;-0,177495809;20,72767625;3,2
2016;12;7;11;0,555995482;20,39264727;3
2016;12;7;12;1,406805076;19,74281069;3,3
2016;12;7;13;1,749599457;20,9583334;4,2
2016;12;7;14;1,749599457;21,86130786;4,9
2016;12;7;15;1,749599457;21,84034111;3,1
2016;12;7;16;1,687505343;22,41724653;2
2016;12;7;17;1,387044907;21,73532086;3,5
2016;12;7;18;1,387044907;20,69493882;3,5
2016;12;7;19;1,387044907;21,28420592;2,9
2016;12;7;20;1,908285354;19,72416903;3,3
2016;12;7;21;2,112154007;18,36014163;3,3
2016;12;7;22;2,573452163;17,00846199;3,9
2016;12;7;23;2,840925217;17,43685478;4,7
2016;12;8;0;3,179441034;16,71408699;5,7
2016;12;8;1;3,843198246;15,80303001;5,9
2016;12;8;2;4,298465729;15,5171841;6,4
2016;12;8;3;4,755519642;14,9470955;6,6
2016;12;8;4;5,027236938;15,35192446;6,5
2016;12;8;5;5,327229781;14,80355889;6,7
2016;12;8;6;5,744997337;15,91019659;8
2016;12;8;7;6,005950386;15,83068274;10
2016;12;8;15;8,130771637;14,93288491;4,9
2016;12;8;16;7,272328575;14,93722366;4,5
2016;12;8;17;7,099258423;15,47065888;5,2
2016;12;8;18;6,274670063;17,32023982;4,6
2016;12;8;19;6,156988904;17,74672852;4,6
2016;12;8;20;7,099258423;16,44811424;5,7
2016;12;8;21;7,045727561;15,33179101;3,9
2016;12;8;22;6,095214844;15,84942386;4,3
2016;12;8;23;5,160800861;16,77920664;3
2016;12;9;0;4,32859911;19,15384093;1,9
2016;12;9;1;3,716829583;18,97294624;1,4
2016;12;9;2;3,026626587;20,31971805;1,5
2016;12;9;3;2,13410371;20,12054107;2,8
2016;12;9;4;2,63007552;17,88028285;4,3
2016;12;9;5;3,980027689;17,19685649;4,4
2016;12;11;0;-1,074996948;22,9749188;1,3
2016;12;11;1;-1,074996948;22,97808078;1,2
2016;12;11;2;-0,340689397;22,57313064;1,7
2016;12;11;3;-0,070953369;22,3303338;1,1
2016;12;11;4;-0,070953369;21,79527344;1,1
2016;12;11;5;-0,070953369;20,91198511;1
2016;12;11;6;-0,070953369;21,92886206;1,4
2016;12;11;7;-0,070953369;22,69064455;1,8
2016;12;11;8;-0,070953369;24,43500928;1,9
2016;12;11;9;-0,070953369;19,46266797;1,6
2016;12;11;10;-0,070953369;17,89568348;2,9
2016;12;11;11;-0,070953369;20,39084449;3,9
2016;12;11;12;-0,070953369;21,38588038;2,9
2016;12;11;13;-0,070953369;22,8788087;4,2
2016;12;11;14;-0,882679094;23,84469407;4,1
2016;12;11;15;-1,074996948;24,71723521;5,5
2016;12;11;16;-1,074996948;24,94587951;2,5
2016;12;11;17;-1,074996948;24,50829347;3,1
2016;12;11;18;-1,473883721;25,18124285;1,6
2016;12;11;19;-2,108032227;28,51698153;1,5
2016;12;11;20;-2,108032227;25,40235765;2,2
2016;12;11;21;-2,108032227;22,91125182;2,1
2016;12;11;22;-2,108032227;24,50968117;2,7
2016;12;11;23;-2,207583148;27,33540521;1,4
2016;12;12;0;-3,773846139;28,31788052;0,5
2016;12;12;1;-5,147632599;28,5170862;1,8
2016;12;12;2;-5,147632599;27,20641194;1
2016;12;12;3;-5,81556041;25,60772181;0,9
2016;12;12;4;-6,849589866;29,04936587;0
2016;12;12;5;-7,372607223;31,9768747;0
2016;12;12;6;-8,252841949;34,26954627;0,9
2016;12;12;7;-8,372629926;34,81320147;0,7
2016;12;12;8;-9,256885529;35,4401764;0,8
2016;12;12;9;-7,881154534;33,45052709;1,5
2016;12;12;10;-6,496391878;32,51033833;1,1
2016;12;12;11;-5,235896935;30,86394373;2,1
2016;12;12;12;-4,178684235;29,78656134;2,7
2016;12;12;13;-3,215457605;31,05803042;4,1
2016;12;12;14;-3,147174835;28,62912523;2,1
2016;12;12;16;-4,178684235;27,68294395;2
2016;12;12;17;-4,178684235;26,12227262;2,7
2016;12;12;18;-3,213478254;25,51235279;4,9
2016;12;12;19;-2,166008668;25,95538213;4
2016;12;12;20;-1,792803595;25,13162248;4,8
2016;12;12;21;-1,110092163;25,09484678;4
2016;12;12;22;-1,110092163;24,05264584;3,3
2016;12;12;23;-1,110092163;22,5189865;3,2
2016;12;13;0;-1,110092163;19,22992378;2,6
2016;12;13;1;-0,63499185;18,70162914;2,8
2016;12;13;2;-0,106048584;19,87762627;3
2016;12;13;3;-0,947044411;21,06910819;2,1
2016;12;13;4;-1,669873378;23,33831683;2,3
2016;12;13;5;-2,143131256;25,05779055;1,3
2016;12;13;6;-3,083780639;26,95518148;0,6
2016;12;13;7;-3,147174835;29,54897988;1,5
2016;12;13;8;-2,576494307;27,0664954;1,8
2016;12;13;9;-2,078337043;27,15059961;1,7
2016;12;13;10;-0,863784901;26,7072089;2,6
2016;12;13;11;-0,225070953;24,64306812;2,1
2016;12;13;12;0,264391088;24,07964356;2
2016;12;13;13;0,778972626;23,08555881;3,6
2016;12;13;14;0,778972626;22,66361243;4,7
2016;12;13;15;0,778972626;21,26513509;5,4
2016;12;13;16;0,778972626;21,74446701;5,5
2016;12;13;17;0,778972626;22,42071659;4,4
2016;12;13;18;0,778972626;22,14487762;5,7
2016;12;13;19;0,778972626;22,65278621;5,9
2016;12;13;20;0,778972626;17,64751778;5,6
2016;12;13;21;0,778972626;22,24045505;5,9
2016;12;13;22;0,778972626;23,95355758;4,8
2016;12;13;23;0,778972626;22,53017004;5,5
2016;12;14;0;0,778972626;22,05101327;4,9
2016;12;14;1;0,778972626;22,1377555;4,9
2016;12;14;2;0,778972626;21,66458182;4,4
2016;12;14;3;0,778972626;20,87019745;4,8
2016;12;14;4;0,778972626;21,24055845;4
2016;12;14;5;0,778972626;23,85569431;2,9
2016;12;14;6;0,498663182;26,46326849;1,7
2016;12;14;7;-0,225070953;26,63133162;1,8
2016;12;14;8;-0,225070953;24,39357708;1,8
2016;12;14;9;-0,225070953;23,2518251;2
2016;12;14;10;-0,225070953;23,68983098;2
2016;12;14;11;-0,225070953;23,19081301;3,2
2016;12;14;12;-0,225070953;23,69150848;2,1
2016;12;14;13;-0,225070953;22,79718209;2,4
2016;12;14;14;-0,634348913;24,82789294;1,6
2016;12;14;15;-1,73659324;24,37321312;1,4
2016;12;14;16;-2,692827118;27,78405035;0,6
2016;12;14;17;-3,287555695;27,95317968;0
2016;12;14;18;-3,287555695;28,55477336;0
2016;12;14;19;-4,233606259;28,53575825;0,7
2016;12;14;20;-4,90865315;29,27385758;1,5
2016;12;14;21;-5,323108673;28,30754744;1,7
2016;12;14;22;-5,690339515;29,03512851;1,8
2016;12;14;23;-6,356143951;29,98788239;1,1
2016;12;15;0;-6,356143951;30,24533811;0,8
2016;12;15;1;-6,356143951;30,16468759;0
2016;12;15;2;-7,308321987;30,43232569;0
2016;12;15;3;-7,360187531;31,00742364;0,6
2016;12;15;4;-7,451404596;31,01960562;0,9
2016;12;15;5;-8,393226624;32,93328421;2,1
2016;12;15;6;-8,393226624;35,75407332;1,6
2016;12;15;7;-8,393226624;35,56580379;1,5
2016;12;15;8;-8,393226624;33,26452618;1,7
2016;12;15;9;-7,776563407;31,40783814;1,5
2016;12;15;10;-6,616488268;28,56740894;2
2016;12;15;11;-5,07243739;26,67944447;2,7
2016;12;16;0;-0,225070953;19,77421388;4,8
2016;12;16;1;-0,062828945;19,86821114;5
2016;12;16;2;0,778972626;19,99389601;5,2
2016;12;16;3;0,778972626;20,9523641;5,1
2016;12;16;4;0,778972626;22,57135715;4,5
2016;12;16;5;0,778972626;22,85157454;4,3
2016;12;16;6;0,778972626;24,45680817;4,8
2016;12;16;7;0,778972626;24,42795171;4,5
2016;12;16;8;0,778972626;24,71318287;5
2016;12;16;9;0,778972626;24,53264695;4,6
2016;12;16;10;1,501709715;24,56955757;4,6
2016;12;16;11;1,810482025;22,50741849;4,5
2016;12;16;12;1,810482025;22,31548943;4,2
2016;12;16;13;1,810482025;22,70625667;4,4
2016;12;16;14;1,810482025;23,26968167;4,2
2016;12;16;15;1,810482025;23,73305696;3,5
2016;12;16;16;1,810482025;23,53563409;3,7
2016;12;16;17;1,810482025;22,58336485;4,6
2016;12;16;18;1,810482025;22,11289132;3,5
2016;12;16;19;1,810482025;21,71386999;4,3
2016;12;16;20;1,810482025;21,54958848;4,4
2016;12;16;21;1,810482025;22,71561134;5,3
2016;12;16;22;1,810482025;23,9786986;4,2
2016;12;16;23;0,9583736;23,69492109;5,4
2016;12;17;0;0,778972626;21,78532998;4,6
2016;12;17;1;0,778972626;21,10193127;3,4
2016;12;17;2;0,778972626;21,22822306;3,8
2016;12;17;3;0,598047878;21,77381521;4,4
2016;12;17;4;-0,225070953;21,99777458;4,5
2016;12;17;5;-0,225070953;21,87221668;4,7
2016;12;17;6;-0,225070953;22,06705885;4,2
2016;12;17;7;-0,225070953;22,45780597;5,2
2016;12;17;8;-0,225070953;22,69931038;4,6
2016;12;17;9;-0,070811371;22,22579784;4,2
2016;12;17;10;0,778972626;21,90602956;4,9
2016;12;17;11;0,778972626;20,59401002;5
2016;12;17;12;0,778972626;20,27996633;5,3
2016;12;17;13;0,778972626;21,28155997;4,5
2016;12;17;14;0,778972626;22,44284428;3,6
2016;12;17;15;0,778972626;22,62337937;4,3
2016;12;17;16;0,778972626;22,50548744;2,7
2016;12;17;17;0,778972626;22,82145271;2,6
2016;12;17;18;1,600636051;22,16729289;2,1
2016;12;17;19;1,810482025;21,04189951;2,9
2016;12;17;20;1,810482025;19,01037759;3
2016;12;17;21;1,810482025;19,93788851;2,9
2016;12;17;22;1,810482025;20,31660889;3,6
2016;12;17;23;1,810482025;21,18121066;2,8
2016;12;18;0;1,810482025;20,726104;1,8
2016;12;18;1;1,810482025;19,19761095;1,9
2016;12;18;2;1,401496571;19,94134942;2,6
2016;12;18;3;0,778972626;21,17048828;1,3
2016;12;18;4;0,778972626;22,47499361;1,6
2016;12;18;5;-0,154012;24,88619174;1,2
2016;12;18;6;-0,226462681;25,35829512;1,5
2016;12;18;7;-1,258106232;23,38580547;0
2016;12;18;8;-1,258106232;23,51078175;0,8
2016;12;18;9;-1,258106232;24,16315403;0,9
2016;12;18;10;-0,96867586;23,56544809;1,1
2016;12;18;11;-0,225070953;22,38984128;1,7
2016;12;18;12;0,535610033;21,04593352;1,2
2016;12;18;13;0,778972626;22,38892895;1,9
2016;12;18;14;0,778972626;21,30590883;1,9
2016;12;18;15;0,778972626;22,23477056;1,7
2016;12;18;16;0,778972626;23,90261691;2,4
2016;12;18;17;0,778972626;22,89656074;2,9
2016;12;18;18;0,778972626;23,22242649;3,2
2016;12;18;19;0,778972626;25,80222505;3,7
2016;12;18;20;0,778972626;23,98431709;2,2
2016;12;18;21;0,778972626;21,69566526;3,4
2016;12;18;22;0,778972626;20,42315277;4,1
2016;12;18;23;0,778972626;19,71288986;5,5
2016;12;19;0;0,91787339;18,53058504;5,5
2016;12;19;1;1,810482025;18,74816497;6,4
2016;12;19;2;1,810482025;21,05583054;4,5
2016;12;19;3;1,810482025;22,11815787;4,4
2016;12;19;4;1,810482025;22,17007894;4,4
2016;12;19;5;1,810482025;22,18150282;5,4
2016;12;19;6;1,810482025;23,18697847;3,7
2016;12;19;7;1,810482025;23,25667725;3,6
2016;12;19;8;1,810482025;24,49113023;2,8
2016;12;19;9;1,810482025;23,42777581;3,9
2016;12;19;10;2,00480183;20,3960015;3
2016;12;19;11;3,40649901;18,13755504;4,5
2016;12;19;12;3,847560883;18,6548377;4
2016;12;19;13;3,847560883;21,26128044;5
2016;12;19;14;3,631735709;21,57760436;4
2016;12;19;15;2,814525604;21,689277;3,7
2016;12;19;16;2,814525604;21,67192779;3,8
2016;12;19;17;2,559760702;21,15074582;3,4
2016;12;19;18;1,810482025;19,87101753;4,2
2016;12;19;19;1,949603419;19,89404818;4
2016;12;19;20;2,814525604;19,01010171;3,8
2016;12;19;21;2,814525604;17,59221463;3,7
2016;12;19;22;3,73552132;17,30780437;4,7
2016;12;19;23;3,847560883;17,49143058;4,3
2016;12;20;0;3,847560883;17,2685251;4,1
2016;12;20;1;3,847560883;16,60341818;4,6
2016;12;20;2;4,208638382;16,20945242;4,8
2016;12;20;3;4,851604462;16,13406702;5,3
2016;12;20;4;4,851604462;17,17375719;6,2
2016;12;20;5;4,851604462;18,23815836;6,2
